Assay_Type	AvgSpotLen	BioSample	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	LibrarySource	Library_Name	MBases	MBytes	Organism	Run	SRA_Sample	Sample_Name	individual	sex	tissue	BioProject	BioSampleModel	Center_Name	Consent	InsertSize	Instrument	LibraryLayout	LibrarySelection	LoadDate	Platform	ReleaseDate	SRA_Study	age	breed	cultivar	dev_stage	ecotype	isolate	strain
WGS	250	SAMN11245725	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575510	GENOMIC	492	3868	1705	Gambusia holbrooki	SRR8785520	SRS4537866	G.hol._4F_H	21	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245725	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575376	GENOMIC	426	4671	1911	Gambusia holbrooki	SRR8785654	SRS4537866	G.hol._4F_H	21	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245725	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575373	GENOMIC	425	4650	1917	Gambusia holbrooki	SRR8785657	SRS4537866	G.hol._4F_H	21	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245725	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575367	GENOMIC	424	4642	1918	Gambusia holbrooki	SRR8785663	SRS4537866	G.hol._4F_H	21	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245725	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575834	GENOMIC	422	4696	1909	Gambusia holbrooki	SRR8785729	SRS4537866	G.hol._4F_H	21	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245725	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575833	GENOMIC	423	4644	1919	Gambusia holbrooki	SRR8785730	SRS4537866	G.hol._4F_H	21	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245725	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575718	GENOMIC	413	4734	1891	Gambusia holbrooki	SRR8785845	SRS4537866	G.hol._4F_H	21	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245725	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575717	GENOMIC	412	4619	1979	Gambusia holbrooki	SRR8785846	SRS4537866	G.hol._4F_H	21	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245726	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575511	GENOMIC	493	4236	2093	Gambusia holbrooki	SRR8785519	SRS4537867	G.hol._6M_H	22	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245726	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575452	GENOMIC	433	3973	1644	Gambusia holbrooki	SRR8785578	SRS4537867	G.hol._6M_H	22	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245726	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575451	GENOMIC	432	4013	1618	Gambusia holbrooki	SRR8785579	SRS4537867	G.hol._6M_H	22	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245726	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575389	GENOMIC	431	4029	1607	Gambusia holbrooki	SRR8785641	SRS4537867	G.hol._6M_H	22	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245726	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575388	GENOMIC	430	4019	1607	Gambusia holbrooki	SRR8785642	SRS4537867	G.hol._6M_H	22	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245726	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575377	GENOMIC	427	3907	1668	Gambusia holbrooki	SRR8785653	SRS4537867	G.hol._6M_H	22	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245726	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575728	GENOMIC	436	3986	1613	Gambusia holbrooki	SRR8785835	SRS4537867	G.hol._6M_H	22	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245726	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575665	GENOMIC	496	4208	2032	Gambusia holbrooki	SRR8785898	SRS4537867	G.hol._6M_H	22	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245726	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575664	GENOMIC	497	4189	2024	Gambusia holbrooki	SRR8785899	SRS4537867	G.hol._6M_H	22	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245726	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575663	GENOMIC	494	4208	2123	Gambusia holbrooki	SRR8785900	SRS4537867	G.hol._6M_H	22	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245726	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575662	GENOMIC	495	4219	2022	Gambusia holbrooki	SRR8785901	SRS4537867	G.hol._6M_H	22	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245726	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575659	GENOMIC	498	4013	1883	Gambusia holbrooki	SRR8785904	SRS4537867	G.hol._6M_H	22	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245726	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575658	GENOMIC	499	3225	1440	Gambusia holbrooki	SRR8785905	SRS4537867	G.hol._6M_H	22	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245726	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575592	GENOMIC	434	3973	1619	Gambusia holbrooki	SRR8785971	SRS4537867	G.hol._6M_H	22	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245726	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575591	GENOMIC	435	3979	1617	Gambusia holbrooki	SRR8785972	SRS4537867	G.hol._6M_H	22	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245726	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575590	GENOMIC	429	3990	1589	Gambusia holbrooki	SRR8785973	SRS4537867	G.hol._6M_H	22	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245726	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575589	GENOMIC	437	3986	1616	Gambusia holbrooki	SRR8785974	SRS4537867	G.hol._6M_H	22	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245726	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575588	GENOMIC	438	3915	1614	Gambusia holbrooki	SRR8785975	SRS4537867	G.hol._6M_H	22	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245726	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575587	GENOMIC	439	3935	1624	Gambusia holbrooki	SRR8785976	SRS4537867	G.hol._6M_H	22	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245726	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575586	GENOMIC	440	3944	1624	Gambusia holbrooki	SRR8785977	SRS4537867	G.hol._6M_H	22	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245726	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575585	GENOMIC	441	3966	1620	Gambusia holbrooki	SRR8785978	SRS4537867	G.hol._6M_H	22	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245726	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575572	GENOMIC	428	3999	1588	Gambusia holbrooki	SRR8785991	SRS4537867	G.hol._6M_H	22	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245727	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575551	GENOMIC	444	3950	1579	Gambusia holbrooki	SRR8785478	SRS4537869	G.hol._7M_H	23	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245727	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575550	GENOMIC	447	3984	1611	Gambusia holbrooki	SRR8785479	SRS4537869	G.hol._7M_H	23	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245727	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575549	GENOMIC	446	4000	1600	Gambusia holbrooki	SRR8785480	SRS4537869	G.hol._7M_H	23	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245727	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575509	GENOMIC	504	4499	2149	Gambusia holbrooki	SRR8785521	SRS4537869	G.hol._7M_H	23	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245727	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575508	GENOMIC	505	4303	1997	Gambusia holbrooki	SRR8785522	SRS4537869	G.hol._7M_H	23	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245727	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575394	GENOMIC	456	3973	1625	Gambusia holbrooki	SRR8785636	SRS4537869	G.hol._7M_H	23	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245727	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575392	GENOMIC	454	3939	1629	Gambusia holbrooki	SRR8785638	SRS4537869	G.hol._7M_H	23	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245727	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575390	GENOMIC	455	3946	1627	Gambusia holbrooki	SRR8785640	SRS4537869	G.hol._7M_H	23	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245727	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575772	GENOMIC	506	3454	1522	Gambusia holbrooki	SRR8785791	SRS4537869	G.hol._7M_H	23	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245727	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575731	GENOMIC	453	3938	1630	Gambusia holbrooki	SRR8785832	SRS4537869	G.hol._7M_H	23	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245727	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575730	GENOMIC	452	3982	1616	Gambusia holbrooki	SRR8785833	SRS4537869	G.hol._7M_H	23	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245727	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575661	GENOMIC	500	4552	2221	Gambusia holbrooki	SRR8785902	SRS4537869	G.hol._7M_H	23	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245727	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575660	GENOMIC	501	4521	2253	Gambusia holbrooki	SRR8785903	SRS4537869	G.hol._7M_H	23	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245727	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575657	GENOMIC	502	4536	2147	Gambusia holbrooki	SRR8785906	SRS4537869	G.hol._7M_H	23	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245727	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575656	GENOMIC	503	4520	2157	Gambusia holbrooki	SRR8785907	SRS4537869	G.hol._7M_H	23	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245727	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575584	GENOMIC	442	3885	1669	Gambusia holbrooki	SRR8785979	SRS4537869	G.hol._7M_H	23	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245727	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575583	GENOMIC	443	3982	1589	Gambusia holbrooki	SRR8785980	SRS4537869	G.hol._7M_H	23	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245727	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575556	GENOMIC	449	3967	1619	Gambusia holbrooki	SRR8786007	SRS4537869	G.hol._7M_H	23	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245727	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575555	GENOMIC	448	3985	1652	Gambusia holbrooki	SRR8786008	SRS4537869	G.hol._7M_H	23	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245727	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575554	GENOMIC	451	3982	1613	Gambusia holbrooki	SRR8786009	SRS4537869	G.hol._7M_H	23	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245727	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575553	GENOMIC	450	3975	1617	Gambusia holbrooki	SRR8786010	SRS4537869	G.hol._7M_H	23	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245727	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575552	GENOMIC	445	3986	1598	Gambusia holbrooki	SRR8786011	SRS4537869	G.hol._7M_H	23	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245723	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575507	GENOMIC	473	5119	2575	Gambusia holbrooki	SRR8785523	SRS4537873	G.hol._2F_H	19	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245723	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575506	GENOMIC	472	5148	2537	Gambusia holbrooki	SRR8785524	SRS4537873	G.hol._2F_H	19	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
